Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	447	29.0448343079922	4.942004264185665E-8	137868, 909, 3760, 3761, 81849, 1580, 57864, 3638, 201164, 79412, 1576, 92737, 133396, 10894, 57628, 10655, 3757, 3758, 136306, 2562, 9073, 147685, 9076, 169693, 57633, 79762, 641649, 252995, 2555, 147798, 388531, 1464, 146227, 3769, 285335, 1000, 2330, 145270, 2568, 148534, 2563, 79679, 158471, 3776, 10752, 730005, 2208, 285220, 66000, 4881, 286676, 1010, 22865, 22986, 1008, 57535, 1005, 1365, 27199, 1002, 947, 132014, 349149, 347088, 114786, 79690, 5618, 1259, 2348, 1135, 2587, 114794, 114795, 389434, 4886, 155006, 57670, 80307, 339453, 1394, 145581, 127845, 341640, 5745, 6833, 146429, 157310, 64084, 66035, 375057, 58530, 57689, 83733, 2487, 10718, 55026, 344905, 90019, 254827, 64091, 26290, 859, 26050, 154197, 286753, 4684, 56241, 57452, 56127, 83604, 84814, 56129, 167127, 57574, 1047, 57575, 79589, 2134, 56125, 8912, 8910, 133022, 340895, 23209, 6511, 2152, 388394, 59084, 389118, 127534, 6865, 79937, 139411, 253559, 158038, 4582, 149461, 3249, 762, 54886, 1188, 887, 768, 326342, 6517, 10149, 1080, 4593, 161357, 6530, 5563, 10350, 1087, 23302, 23544, 338557, 340745, 54413, 389015, 2047, 10231, 658, 89876, 55503, 6646, 419, 55507, 266722, 64102, 2066, 100533181, 84059, 55638, 29091, 79827, 56967, 5100, 64478, 10690, 80835, 339983, 3283, 222611, 127579, 6425, 6546, 4248, 6549, 89894, 3291, 3290, 5350, 6440, 6442, 6563, 90993, 6445, 135138, 54681, 685, 115111, 116443, 79966, 55532, 79844, 4257, 5346, 10461, 10343, 5348, 6558, 10100, 10345, 57717, 7780, 6331, 8633, 64377, 51062, 81832, 10317, 575, 214, 56994, 9956, 162515, 25817, 8645, 7434, 460, 222865, 57611, 57613, 80975, 224, 80731, 108, 4038, 284069, 10686, 8639, 10090, 93035, 64711, 165530, 111, 114, 477, 116255, 23284, 117, 11068, 53826, 137075, 152573, 5030, 9752, 57191, 9514, 8788, 116238, 92293, 361, 255349, 364, 366, 28983, 367, 489, 60481, 21, 94025, 11283, 405754, 28, 222553, 491, 4072, 84466, 53841, 83259, 51302, 8549, 11045, 9515, 387914, 6383, 6385, 9415, 7113, 9413, 63895, 253152, 28968, 148, 51310, 7348, 653082, 53616, 84570, 148281, 4099, 64757, 23245, 151, 152, 401097, 154, 2900, 727936, 84249, 347516, 55800, 2903, 116173, 64881, 29914, 64409, 2911, 1829, 105375355, 50489, 375611, 9568, 9687, 23467, 1950, 117248, 54857, 11001, 404217, 11122, 1837, 199964, 387836, 9452, 164656, 222223, 185, 23359, 284904, 102723475, 55711, 220296, 79901, 100507588, 7168, 22917, 7049, 56130, 56131, 57221, 90161, 400120, 55283, 2823, 83756, 56137, 57348, 80000, 56134, 56135, 284612, 57467, 56136, 1735, 51807, 92211, 158835, 22925, 158833, 56140, 7173, 164284, 144321, 284723, 56145, 26167, 27255, 10941, 148808, 2835, 6098, 375775, 158866, 9369, 28316, 57484, 27346, 79152, 728577, 122622, 1630, 84620, 10913, 2840, 50617, 9378, 646962, 223117, 4916, 57136, 122618, 399888, 100507421, 374462, 58473, 9381, 165215, 27328, 80168, 79057, 84649, 1896, 27201, 143425, 200150, 4920, 3953, 135932, 259232, 57393, 57030, 1544, 57156, 57158, 139065, 340273, 2891, 57165, 28513, 57161, 257019, 124842, 50651, 574537, 3973, 3977, 9058, 154215, 59353, 339398, 120114, 2899, 2898, 2893, 51754	1282	4931	17485	1.2363747642584673	2.421552827847062E-5	4.03597014908496E-6	3.846526652291175E-6
UP_SEQ_FEATURE	repeat:27	13	0.8447043534762833	9.252526106567607E-8	85290, 728224, 4582, 729359, 83755, 653240, 100132386, 100132476, 81871, 386672, 386675, 386674, 57716	1322	27	18732	6.822323079509161	3.020493654334322E-4	6.867897787284047E-6	6.716492814631122E-6
GOTERM_BP_DIRECT	GO:0051965~positive regulation of synapse assembly	19	1.2345679012345678	9.344362074112787E-8	9378, 23769, 158038, 9369, 29904, 22865, 23316, 57633, 4916, 575, 54413, 23284, 2047, 869, 84189, 40, 26050, 139065, 64084	1125	61	16172	4.477493624772313	3.255046017123231E-4	4.6508224951727075E-5	4.604100684802143E-5
UP_SEQ_FEATURE	domain:Fibronectin type-III 1	29	1.8843404808317088	1.0062167193871058E-7	6098, 91653, 374462, 7148, 63923, 5618, 84624, 202333, 1630, 2047, 11122, 10076, 6900, 133396, 10752, 3953, 152330, 3977, 4604, 285220, 50937, 4684, 2045, 9172, 1271, 460, 79625, 27255, 10461	1322	131	18732	3.1367463131272304	3.2847581523098857E-4	7.302897345596195E-6	7.141902670494257E-6
GOTERM_CC_DIRECT	GO:0005576~extracellular region	163	10.591293047433398	1.2560006296565284E-7	88, 7044, 114905, 5542, 22917, 7049, 27006, 165257, 3483, 59084, 51083, 4969, 81578, 56139, 118430, 3512, 1056, 27123, 79937, 729085, 152330, 22925, 8425, 5157, 8785, 11197, 5950, 1908, 56142, 54084, 27098, 252995, 28983, 2159, 3489, 3488, 1464, 765, 254773, 56147, 5544, 51378, 5304, 326342, 5549, 203190, 643669, 130574, 28, 653247, 339366, 3263, 54097, 1634, 84624, 10516, 651, 117166, 653, 56034, 4908, 2047, 341277, 9518, 4745, 387758, 253935, 1515, 7472, 7475, 7078, 7477, 2066, 9370, 222663, 1404, 84735, 10406, 388555, 117159, 1408, 84570, 132014, 7123, 6038, 128434, 91851, 9423, 29989, 29106, 7482, 147111, 2192, 116969, 5618, 79057, 1896, 151449, 10218, 60676, 4885, 3952, 3953, 10850, 6440, 4023, 389033, 283, 375704, 29991, 124857, 10747, 685, 1301, 27178, 140686, 284402, 4015, 5104, 283310, 729, 10468, 219348, 9723, 2254, 26577, 8076, 1953, 146433, 81832, 2006, 1675, 1950, 730, 10319, 2487, 10718, 147920, 338, 3976, 340267, 83690, 11248, 22943, 345275, 25817, 9211, 64388, 6863, 7038, 183, 341, 4958, 3625, 27151, 344, 25891, 79625, 347, 140862, 348, 869, 2934	1282	1489	17485	1.4930368201967839	6.154214094789001E-5	8.792004407595699E-6	8.37931848642284E-6
UP_SEQ_FEATURE	region of interest:Linker 12	19	1.2345679012345678	1.5507700128096E-7	162605, 374454, 3891, 3881, 3892, 390792, 147183, 338785, 23336, 112802, 1674, 125115, 3883, 3884, 342574, 3875, 3886, 3887, 3889	1322	62	18732	4.342247816114392	5.061982867050618E-4	1.1010467090948159E-5	1.0767737871551874E-5
UP_SEQ_FEATURE	repeat:28	12	0.7797270955165692	2.1811071291168216E-7	83755, 85290, 653240, 100132386, 728224, 4582, 100132476, 386672, 81871, 386675, 386674, 57716	1322	24	18732	7.084720121028745	7.118780498986954E-4	1.5156374220628805E-5	1.4822247171061975E-5
UP_SEQ_FEATURE	region of interest:Head	20	1.299545159194282	2.287299952158906E-7	162605, 374454, 3891, 3881, 3892, 390792, 147183, 338785, 23336, 112802, 1674, 84952, 125115, 3883, 3884, 342574, 3875, 3886, 3887, 3889	1322	70	18732	4.0484114977307115	7.465247312824497E-4	1.5563170091147892E-5	1.5220075098324056E-5
GOTERM_CC_DIRECT	GO:0030054~cell junction	65	4.223521767381416	2.601830779500281E-7	22999, 148281, 5100, 3761, 9381, 273, 2900, 2743, 143425, 1135, 3751, 133396, 2904, 2903, 2901, 729993, 285489, 2562, 339453, 55450, 57030, 1821, 116443, 2555, 1740, 57554, 256158, 2596, 51299, 51339, 203190, 57716, 8618, 66035, 4593, 8633, 9568, 2891, 145270, 440279, 491, 57689, 2568, 81832, 54413, 2563, 140730, 85477, 1837, 57528, 9378, 9211, 8082, 1132, 1131, 64506, 2899, 1128, 83604, 2898, 2893, 6854, 869, 3745, 50944	1282	452	17485	1.961338409288584	1.2748159832165484E-4	1.5936213524439223E-5	1.5188187175332892E-5
UP_SEQ_FEATURE	region of interest:5 X 4 AA repeats of P-X-X-P	8	0.5198180636777128	2.7107676671475285E-7	56137, 9752, 56146, 56147, 56140, 56141, 56142, 56143	1322	9	18732	12.59505799293999	8.846742080599324E-4	1.8068096328375158E-5	1.766977944667185E-5
UP_SEQ_FEATURE	domain:Fibronectin type-III 2	28	1.8193632228719947	3.1309542449218923E-7	6098, 91653, 374462, 7148, 63923, 5618, 84624, 202333, 1630, 2047, 11122, 10076, 6900, 133396, 10752, 3953, 152330, 3977, 4604, 285220, 50937, 4684, 2045, 9172, 1271, 79625, 27255, 10461	1322	130	18732	3.0518794367508435	0.0010217343945423396	2.0451393127829797E-5	2.000053571656105E-5
UP_SEQ_FEATURE	region of interest:Tail	20	1.299545159194282	3.7046048035786776E-7	162605, 374454, 3891, 3881, 3892, 390792, 147183, 338785, 23336, 112802, 1674, 84952, 125115, 3883, 3884, 342574, 3875, 3886, 3887, 3889	1322	72	18732	3.9359556227937467	0.001208822477339666	2.3723998604878357E-5	2.3200995573784892E-5
UP_KEYWORDS	EGF-like domain	40	2.599090318388564	4.1533220705581456E-7	9369, 7148, 23245, 63923, 728577, 2192, 1953, 10516, 730, 1950, 340706, 84467, 84466, 10718, 92737, 4147, 79937, 4745, 9378, 8788, 8425, 8785, 11197, 10085, 222663, 460, 7173, 120114, 10747, 685, 25891, 2159, 256158, 4038, 326342, 51754, 80274, 729, 340895, 53616	1365	233	19281	2.424939866999953	1.91034605493412E-4	1.0614045291426373E-5	9.644936808296138E-6
KEGG_PATHWAY	hsa04970:Salivary secretion	21	1.364522417153996	4.194196984241928E-7	5593, 5332, 5542, 1131, 653247, 491, 482, 362, 153, 154, 111, 54831, 114, 147, 477, 148, 108, 5579, 4589, 55503, 6558	438	86	6693	3.7313634915578207	1.0359132128257009E-4	3.453222183692521E-5	3.0617637984966074E-5
GOTERM_MF_DIRECT	GO:0005198~structural molecule activity	38	2.4691358024691357	5.137002020885292E-7	85293, 162605, 163778, 390792, 4014, 112802, 1674, 10319, 337880, 83897, 83896, 125115, 119, 3875, 5239, 137075, 6641, 374454, 3891, 3892, 9073, 147183, 338785, 9076, 149461, 254910, 388698, 1365, 3883, 3884, 7348, 342574, 4359, 3886, 643803, 3887, 10686, 3889	1121	223	16263	2.4721441057991944	5.767191086344381E-4	2.8844266347270915E-4	2.8767211316957635E-4
UP_SEQ_FEATURE	region of interest:Coil 1A	19	1.2345679012345678	5.599868134921112E-7	162605, 374454, 3891, 3881, 3892, 390792, 147183, 338785, 23336, 112802, 1674, 125115, 3883, 3884, 342574, 3875, 3886, 3887, 3889	1322	67	18732	4.018199471628243	0.0018266870306292704	3.386883209009695E-5	3.31221830054408E-5
UP_SEQ_FEATURE	region of interest:Coil 1B	19	1.2345679012345678	5.599868134921112E-7	162605, 374454, 3891, 3881, 3892, 390792, 147183, 338785, 23336, 112802, 1674, 125115, 3883, 3884, 342574, 3875, 3886, 3887, 3889	1322	67	18732	4.018199471628243	0.0018266870306292704	3.386883209009695E-5	3.31221830054408E-5
UP_SEQ_FEATURE	region of interest:Linker 1	19	1.2345679012345678	5.599868134921112E-7	162605, 374454, 3891, 3881, 3892, 390792, 147183, 338785, 23336, 112802, 1674, 125115, 3883, 3884, 342574, 3875, 3886, 3887, 3889	1322	67	18732	4.018199471628243	0.0018266870306292704	3.386883209009695E-5	3.31221830054408E-5
UP_SEQ_FEATURE	domain:EGF-like 3	20	1.299545159194282	5.883987213368937E-7	9378, 8425, 8788, 8785, 11197, 10085, 7148, 9369, 23245, 63923, 460, 1953, 120114, 84467, 1950, 84466, 92737, 4147, 4038, 4745	1322	74	18732	3.8295784437993214	0.0019192782157748667	3.494018588884172E-5	3.4169918471818875E-5
UP_KEYWORDS	GPI-anchor	28	1.8193632228719947	6.32033372400719E-7	161357, 130576, 1087, 58530, 146760, 338328, 2348, 6900, 10232, 419, 152330, 221914, 8000, 10082, 4023, 4684, 285704, 1271, 130749, 2239, 762, 2676, 2674, 51299, 27255, 2719, 50863, 4978	1365	134	19281	2.9515499425947187	2.906931837353133E-4	1.5301860594964776E-5	1.3904734192815818E-5
UP_SEQ_FEATURE	region of interest:Coil 2	18	1.1695906432748537	6.52024614074773E-7	162605, 374454, 3891, 3881, 3892, 390792, 147183, 338785, 23336, 112802, 125115, 3883, 3884, 342574, 3875, 3886, 3887, 3889	1322	61	18732	4.181146300934996	0.0021265966414585336	3.8027006956575155E-5	3.7188689595621875E-5
INTERPRO	IPR001828:Extracellular ligand-binding receptor	14	0.9096816114359974	6.606697490485862E-7	9568, 4881, 80835, 2891, 83756, 2900, 2911, 2899, 2898, 2893, 2916, 2904, 2903, 2901	1275	36	17632	5.377952069716776	0.0010584933577978406	1.4003569662529962E-4	1.3724022420358434E-4
INTERPRO	IPR013098:Immunoglobulin I-set	29	1.8843404808317088	6.98868105428819E-7	4593, 161357, 8633, 91653, 57188, 57689, 1630, 100996693, 57863, 89932, 6900, 4920, 10752, 152330, 4604, 158038, 50937, 4684, 339398, 9172, 145581, 57633, 124857, 4916, 256158, 27255, 50863, 4978, 4638	1275	140	17632	2.8645826330532214	0.0011196586783481788	1.4003569662529962E-4	1.3724022420358434E-4
UP_SEQ_FEATURE	region of interest:Rod	19	1.2345679012345678	7.117928049059882E-7	162605, 374454, 3891, 3881, 3892, 390792, 147183, 338785, 23336, 112802, 1674, 125115, 3883, 3884, 342574, 3875, 3886, 3887, 3889	1322	68	18732	3.959108302927828	0.0023213059278666126	4.078447896180627E-5	3.988537226087239E-5
UP_SEQ_FEATURE	repeat:29	11	0.7147498375568551	8.676058482054871E-7	83755, 653240, 100132386, 728224, 4582, 100132476, 386672, 81871, 386675, 386674, 57716	1322	22	18732	7.084720121028744	0.0028287259170441947	4.88551844868814E-5	4.777815653738493E-5
KEGG_PATHWAY	hsa05414:Dilated cardiomyopathy	20	1.299545159194282	8.698373095553298E-7	5350, 22801, 9254, 7134, 7169, 7168, 6442, 6445, 153, 781, 1756, 111, 783, 114, 1674, 8516, 7139, 70, 108, 27092	438	82	6693	3.7270297360507847	2.148268303033829E-4	5.3712453865041616E-5	4.7623592698154304E-5
UP_KEYWORDS	Ion transport	79	5.133203378817414	1.0691218644485005E-6	23209, 5023, 3760, 3761, 1187, 55283, 2900, 57348, 1259, 2743, 54831, 477, 1135, 6546, 3751, 55800, 53826, 2904, 6549, 131096, 2903, 3757, 3758, 2901, 286133, 2562, 259232, 482, 57030, 115111, 57156, 116443, 2555, 489, 147798, 1188, 55532, 525, 5348, 10343, 6558, 146429, 27092, 3769, 1080, 7780, 6331, 6332, 285335, 353189, 2891, 491, 2568, 254228, 774, 27345, 389015, 2563, 3776, 55503, 57528, 6329, 389816, 50617, 9058, 9254, 8645, 63895, 781, 2899, 783, 2898, 2893, 51310, 8912, 3742, 40, 10686, 3745	1365	633	19281	1.7628699894102737	4.916754085690922E-4	2.4589802882315514E-5	2.2344646966973658E-5
GOTERM_BP_DIRECT	GO:0006937~regulation of muscle contraction	9	0.5847953216374269	1.0933988711903535E-6	7134, 7136, 7125, 7168, 7138, 7139, 10398, 7140, 126393	1125	14	16172	9.241142857142858	0.003802157176098442	4.7617520840339894E-4	4.713915883419412E-4
SMART	SM00060:FN3	31	2.014294996751137	1.1055766962470687E-6	6098, 91653, 374462, 7148, 63923, 5618, 84624, 202333, 1630, 2047, 11122, 10076, 6900, 133396, 10752, 3953, 152330, 3977, 4604, 285220, 50937, 4684, 2045, 9172, 1271, 252995, 162282, 79625, 27255, 10461, 4638	759	146	9504	2.6587254318046454	3.4930140917299735E-4	1.7468111800703686E-4	1.674948694814309E-4
INTERPRO	IPR013783:Immunoglobulin-like fold	82	5.3281351526965555	1.3948650104974933E-6	23769, 909, 93035, 4099, 91653, 128434, 374462, 23245, 57188, 2152, 5618, 202333, 57863, 89932, 6900, 133396, 4920, 55800, 3953, 253559, 152330, 4604, 9796, 158038, 6442, 5157, 2045, 1271, 145581, 57633, 11317, 124857, 252995, 2038, 256158, 27255, 10461, 4978, 2318, 6098, 4593, 8633, 161357, 7148, 1087, 58530, 63923, 84624, 57689, 340745, 117166, 214, 1630, 100996693, 2047, 79679, 11122, 10076, 10752, 80263, 3977, 285220, 50937, 286676, 4684, 339398, 9172, 148113, 8483, 223117, 460, 57611, 1404, 4916, 56920, 162282, 79625, 220296, 79827, 4359, 50863, 4638	1275	657	17632	1.7259963589697678	0.0022334722520641614	2.484409568697202E-4	2.4348143683239576E-4
UP_KEYWORDS	Lipoprotein	96	6.237816764132553	1.8358075035344709E-6	5064, 440738, 4099, 5540, 6751, 5145, 4135, 100996758, 64757, 2152, 151, 258010, 7482, 153, 154, 338328, 202374, 2348, 2788, 85458, 2587, 54511, 6865, 4886, 6900, 54997, 152330, 4889, 51209, 221914, 5593, 6440, 4582, 4023, 1271, 148252, 2239, 342979, 83988, 762, 367, 2676, 2038, 1740, 2674, 2596, 51299, 79844, 887, 27255, 4653, 54769, 2719, 5348, 5865, 4978, 2835, 1080, 130576, 7345, 161357, 158866, 1087, 2891, 58530, 146760, 8153, 283987, 79679, 338, 3973, 10232, 419, 2208, 7472, 7475, 8000, 10082, 7477, 4684, 2781, 285704, 130749, 185, 341, 388, 63928, 344, 147, 148, 2893, 348, 4038, 3742, 50863, 653082	1365	828	19281	1.6377130116260552	8.441157604646143E-4	4.0212926267897934E-5	3.6541311260828995E-5
GOTERM_BP_DIRECT	GO:0034220~ion transmembrane transport	35	2.2742040285899936	2.040655619611361E-6	1187, 2891, 491, 2900, 57348, 254228, 1831, 2743, 477, 344905, 10110, 53826, 2904, 2901, 50617, 63895, 2562, 259232, 482, 361, 362, 2899, 364, 2898, 83988, 2555, 489, 2893, 1188, 844, 525, 845, 5348, 40, 10345	1125	206	16172	2.442373247033441	0.007084437650219377	7.899604643028869E-4	7.820245813377316E-4
UP_KEYWORDS	Intermediate filament	19	1.2345679012345678	2.2967749008604192E-6	162605, 374454, 3891, 3881, 3892, 390792, 147183, 338785, 23336, 112802, 1674, 125115, 3883, 3884, 342574, 3875, 3886, 3887, 3889	1365	73	19281	3.676441366852326	0.0010559597493804418	4.802347519980877E-5	4.363872311634797E-5
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	355	23.066926575698503	2.2997404869616237E-6	22999, 909, 5023, 5145, 91653, 3760, 3761, 57864, 111, 79412, 202374, 2788, 51760, 114, 477, 57863, 117, 92737, 3751, 119, 6900, 133396, 53826, 137075, 131096, 10894, 152330, 3757, 57628, 3758, 5030, 9752, 57191, 8787, 2562, 116238, 9073, 729359, 145264, 361, 482, 362, 364, 252995, 366, 2676, 367, 2555, 247, 2674, 9628, 4978, 27092, 21, 2318, 94025, 130576, 7345, 65268, 405754, 285335, 1000, 145270, 491, 4072, 2568, 53841, 83259, 2563, 11045, 8549, 60495, 10076, 9515, 3776, 10752, 816, 4504, 2208, 22866, 285220, 5174, 6383, 7472, 7475, 10082, 6385, 9651, 7477, 4881, 7113, 286676, 1132, 1131, 1010, 22983, 22986, 1008, 1128, 388, 1005, 147, 148, 27199, 1002, 51310, 40, 947, 84570, 53616, 132014, 5063, 5064, 148281, 4099, 151, 152, 23007, 153, 154, 1811, 2900, 5618, 1259, 2348, 2587, 1135, 23242, 389434, 4886, 55800, 1815, 2904, 4889, 2903, 51209, 2901, 221914, 64881, 1394, 1271, 145581, 2911, 2239, 1821, 342979, 2596, 341640, 1829, 105375355, 5865, 5745, 6833, 50489, 2916, 1948, 66035, 9568, 58530, 8471, 1950, 344905, 54857, 11122, 90019, 859, 387836, 22943, 9452, 8000, 50937, 4684, 6863, 164656, 56241, 185, 56127, 27151, 83604, 56129, 57575, 6854, 79901, 8910, 7704, 50944, 2934, 88, 23209, 6751, 5540, 6511, 130399, 22917, 1187, 56130, 56131, 2152, 2273, 59084, 55283, 2823, 83756, 56137, 57348, 389118, 56134, 56135, 56136, 10253, 6865, 79937, 139411, 54997, 253559, 1735, 25759, 22801, 92211, 22925, 56140, 2045, 148252, 7173, 83987, 3249, 762, 2159, 2038, 1740, 56145, 26960, 26167, 27255, 1188, 56147, 887, 54769, 768, 2719, 326342, 6517, 1627, 1080, 6098, 161357, 6530, 28316, 353189, 1087, 27346, 440279, 9362, 338557, 1756, 56034, 774, 1630, 10913, 27345, 2840, 389015, 2047, 658, 55503, 10232, 55507, 50617, 9378, 9254, 2066, 781, 783, 63928, 2731, 84059, 29091, 79827, 50863, 4359, 23769, 5100, 100996758, 80835, 2194, 258010, 27328, 2743, 1896, 27201, 143425, 6546, 57828, 5579, 4920, 3953, 6549, 6563, 4023, 6445, 285489, 10580, 259232, 57030, 79960, 685, 116443, 115111, 57158, 51299, 55532, 3960, 4137, 10461, 5348, 8613, 6558, 10345, 10103, 57716, 57717, 7780, 6331, 8633, 6332, 340273, 2891, 28513, 126353, 575, 338, 3973, 3977, 9058, 154215, 7434, 113146, 2781, 285704, 57611, 120114, 2899, 2898, 80975, 2893, 348, 8516, 108, 3742, 51754, 55679, 54905, 10686, 3745, 8639	1282	3908	17485	1.2389432373610196	0.0011262394501247996	1.2520809317902173E-4	1.193309786012309E-4
UP_SEQ_FEATURE	repeat:PXXP 6	7	0.4548408057179987	3.0101925668643907E-6	56138, 56139, 56145, 56134, 56135, 56147, 56136	1322	8	18732	12.398260211800302	0.009780153686497428	1.6385481538965167E-4	1.602425843094144E-4
UP_SEQ_FEATURE	region of interest:6 X 4 AA repeats of P-X-X-P	7	0.4548408057179987	3.0101925668643907E-6	56138, 56139, 56145, 56134, 56135, 56147, 56136	1322	8	18732	12.398260211800302	0.009780153686497428	1.6385481538965167E-4	1.602425843094144E-4
INTERPRO	IPR003598:Immunoglobulin subtype 2	39	2.53411306042885	3.122790095519366E-6	4593, 4099, 161357, 8633, 91653, 57188, 57689, 340745, 117166, 214, 1630, 100996693, 57863, 89932, 6900, 4920, 10752, 253559, 152330, 4604, 158038, 50937, 4684, 5157, 339398, 9172, 148113, 1271, 8483, 145581, 57633, 124857, 220296, 256158, 27255, 79827, 50863, 4978, 4638	1275	238	17632	2.266099851705388	0.004993332000737372	5.005832523117544E-4	4.905903240060924E-4
INTERPRO	IPR001664:Intermediate filament protein	19	1.2345679012345678	3.799759261970257E-6	162605, 374454, 3891, 3881, 3892, 390792, 147183, 338785, 23336, 112802, 1674, 125115, 3883, 3884, 342574, 3875, 3886, 3887, 3889	1275	74	17632	3.5506942236354	0.006072512978540723	5.442145054791925E-4	5.333505852200944E-4
INTERPRO	IPR000152:EGF-type aspartate/asparagine hydroxylation site	23	1.4944769330734242	4.073970097161765E-6	9378, 8425, 8788, 8785, 10085, 9369, 222663, 7173, 2192, 1953, 120114, 10516, 10747, 2159, 84467, 1950, 256158, 92737, 4147, 4038, 326342, 4745, 80274	1275	104	17632	3.058340874811463	0.0065093094271291285	5.442145054791925E-4	5.333505852200944E-4
GOTERM_CC_DIRECT	GO:0031225~anchored component of membrane	24	1.5594541910331383	4.528308655236058E-6	221914, 8000, 10082, 161357, 130576, 4023, 4684, 1087, 58530, 1271, 258010, 2239, 762, 2676, 2674, 51299, 27255, 6900, 2719, 50863, 10232, 419, 152330, 4978	1282	111	17485	2.9489395792047897	0.0022164163787563584	2.2188712410656683E-4	2.1147201419952392E-4
UP_SEQ_FEATURE	propeptide:Removed in mature form	37	2.4041585445094213	4.734695699672548E-6	440738, 161357, 130576, 22917, 1087, 58530, 146760, 8153, 2788, 2348, 70, 6900, 72, 10232, 419, 152330, 221914, 8000, 10082, 58, 285704, 1271, 148252, 342979, 2239, 388, 685, 762, 2676, 2674, 51299, 27178, 27255, 54769, 2719, 50863, 4978	1322	229	18732	2.289385541293131	0.015339943867967554	2.535002648382056E-4	2.479117715533462E-4
INTERPRO	IPR000742:Epidermal growth factor-like domain	37	2.4041585445094213	5.93890936438223E-6	9369, 7148, 63923, 728577, 2192, 1953, 10516, 1950, 340706, 84467, 10319, 84466, 10718, 92737, 4147, 79937, 4745, 9378, 8788, 8425, 8785, 11197, 10085, 222663, 460, 7173, 120114, 10747, 685, 25891, 2159, 256158, 8857, 4038, 326342, 80274, 340895	1275	226	17632	2.2640430331424604	0.009474927292003166	7.323132085465165E-4	7.176943547264987E-4
SMART	SM00181:EGF	34	2.2092267706302793	7.610684117919202E-6	9369, 7148, 63923, 728577, 2192, 1953, 10516, 1950, 340706, 84467, 10319, 84466, 92737, 4147, 79937, 4745, 9378, 8788, 8425, 8785, 11197, 10085, 222663, 460, 7173, 120114, 10747, 25891, 2159, 256158, 8857, 4038, 80274, 340895	759	184	9504	2.3137996219281667	0.002402095672834448	6.03352249940347E-4	5.785307966200163E-4
SMART	SM01391:SM01391	19	1.2345679012345678	7.637370252409456E-6	162605, 374454, 3891, 3881, 3892, 390792, 147183, 338785, 23336, 112802, 1674, 125115, 3883, 3884, 342574, 3875, 3886, 3887, 3889	759	71	9504	3.350887936313533	0.0024105082635741404	6.03352249940347E-4	5.785307966200163E-4
GOTERM_CC_DIRECT	GO:0042383~sarcolemma	20	1.299545159194282	9.557274261903803E-6	137868, 6331, 6641, 6442, 6445, 113146, 8082, 23336, 1756, 1674, 6546, 5348, 8910, 6833, 5239, 64091, 1837, 859, 3745, 2318	1282	85	17485	3.209140130311095	0.004672138213972943	4.257331262120785E-4	4.057497345735524E-4
GOTERM_MF_DIRECT	GO:0005234~extracellular-glutamate-gated ion channel activity	9	0.5847953216374269	1.1576761124058177E-5	2900, 2899, 2898, 116443, 2893, 2891, 2904, 2903, 2901	1121	18	16263	7.253791257805531	0.012916632926845195	0.004333567580772444	0.004321990819648386
UP_SEQ_FEATURE	lipid moiety-binding region:GPI-anchor amidated serine	15	0.9746588693957114	1.2434980413212417E-5	8000, 10082, 130576, 1087, 58530, 1271, 146760, 2239, 2348, 762, 2674, 27255, 10232, 419, 152330	1322	53	18732	4.0102189364313645	0.039787306645812426	6.550426778959961E-4	6.406020554806526E-4
UP_SEQ_FEATURE	domain:Fibronectin type-III 3	19	1.2345679012345678	1.2712989840462508E-5	6098, 50937, 91653, 374462, 7148, 9172, 63923, 84624, 1630, 27255, 11122, 10076, 6900, 133396, 10752, 3953, 152330, 3977, 4604	1322	82	18732	3.2831629829157594	0.040658507956130574	6.590575368087388E-4	6.44528405562496E-4
UP_SEQ_FEATURE	domain:Fibronectin type-III 4	16	1.0396361273554255	1.576090885032189E-5	6098, 374462, 7148, 9172, 63923, 84624, 1630, 27255, 11122, 10076, 6900, 133396, 10752, 3953, 152330, 3977	1322	61	18732	3.716574489719997	0.05015814144557407	8.04298879767989E-4	7.865678573113768E-4
